schema,table,category,family,reason,sourceEvidence,exclusionBasis,ownership
public,user_quotas,EXCLUDE_SECURITY,NO_PROVABLE_TENANT_BOUNDARY,"The live schema proves no organization discriminator or foreign-key path, so exporting rows could cross tenant boundaries.",staging-schema-inventory.json::public.user_quotas reviewed ownership graph has no tenant path,NO_PROVABLE_TENANT_BOUNDARY,{}
public,user_radar_profiles,EXPORT,OPERATIONS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/radar/radarRankingService.ts:394; SQL_UPDATE server/src/services/radar/radarRankingService.ts:474; SQL_FROM server/src/services/radar/radarRankingService.ts:361,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,user_sessions,EXCLUDE_SECURITY,SECURITY_CREDENTIALS_AND_SESSIONS,"The reviewed relation contains authentication, credential, session, recovery, signing, or token-vault material and is excluded in full.",staging-schema-inventory.json::public.user_sessions; reviewed exact credential identity list,CREDENTIAL_OR_SESSION_MATERIAL,{}
public,user_settings_history,EXPORT,SETTINGS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_FROM server/src/routes/user/user-settings-history.routes.ts:22,,"{""kind"":""FOREIGN_KEY_PATH"",""path"":[{""column"":""user_id"",""parentColumn"":""id"",""parentSchema"":""public"",""parentTable"":""users""}]}"
public,user_settings_templates,EXPORT,SETTINGS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/routes/user/user-settings-templates.routes.ts:39; SQL_DELETE_FROM server/src/routes/user/user-settings-templates.routes.ts:62; SQL_FROM server/src/routes/user/user-settings-templates.routes.ts:23,,"{""kind"":""FOREIGN_KEY_PATH"",""path"":[{""column"":""user_id"",""parentColumn"":""id"",""parentSchema"":""public"",""parentTable"":""users""}]}"
public,user_skills,EXPORT,OPERATIONS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_FROM server/src/services/staffingPlanService.ts:385,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,user_token_balance,EXPORT,OPERATIONS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_UPDATE server/src/services/tokenBillingService.ts:282; SQL_UPDATE server/src/services/tokenBillingService.ts:397; SQL_FROM server/src/services/tokenBillingService.ts:225,,"{""kind"":""FOREIGN_KEY_PATH"",""path"":[{""column"":""user_id"",""parentColumn"":""id"",""parentSchema"":""public"",""parentTable"":""users""}]}"
public,user_tooltips_seen,EXCLUDE_SECURITY,NO_PROVABLE_TENANT_BOUNDARY,"The live schema proves no organization discriminator or foreign-key path, so exporting rows could cross tenant boundaries.",staging-schema-inventory.json::public.user_tooltips_seen reviewed ownership graph has no tenant path,NO_PROVABLE_TENANT_BOUNDARY,{}
public,user_tour_progress,EXCLUDE_SECURITY,NO_PROVABLE_TENANT_BOUNDARY,"The live schema proves no organization discriminator or foreign-key path, so exporting rows could cross tenant boundaries.",staging-schema-inventory.json::public.user_tour_progress reviewed ownership graph has no tenant path,NO_PROVABLE_TENANT_BOUNDARY,{}
public,user_webhooks,EXCLUDE_SECURITY,SECURITY_CREDENTIALS_AND_SESSIONS,"The reviewed relation contains authentication, credential, session, recovery, signing, or token-vault material and is excluded in full.",staging-schema-inventory.json::public.user_webhooks; reviewed exact credential identity list,CREDENTIAL_OR_SESSION_MATERIAL,{}
public,user_work_preferences,EXCLUDE_SECURITY,ACTIVE_SEMANTIC_POLICY_MISSING,"The relation has a structural tenant path but no active semantic writer or reviewed privacy contract, so export fails closed.",organization-export-semantic-source-index.e1.json::public.user_work_preferences ACTIVE_SEMANTIC_SOURCE_MISSING,ACTIVE_SEMANTIC_POLICY_MISSING,{}
public,users,EXCLUDE_SECURITY,SECURITY_CREDENTIALS_AND_SESSIONS,"The reviewed relation contains authentication, credential, session, recovery, signing, or token-vault material and is excluded in full.",staging-schema-inventory.json::public.users; reviewed exact credential identity list,CREDENTIAL_OR_SESSION_MATERIAL,{}
public,v10_connector_auth_challenges,EXCLUDE_SECURITY,SECURITY_CREDENTIALS_AND_SESSIONS,"The reviewed relation contains authentication, credential, session, recovery, signing, or token-vault material and is excluded in full.",staging-schema-inventory.json::public.v10_connector_auth_challenges; reviewed exact credential identity list,CREDENTIAL_OR_SESSION_MATERIAL,{}
public,v10_connector_sessions,EXCLUDE_SECURITY,ACTIVE_SEMANTIC_POLICY_MISSING,"The relation has a structural tenant path but no active semantic writer or reviewed privacy contract, so export fails closed.",organization-export-semantic-source-index.e1.json::public.v10_connector_sessions ACTIVE_SEMANTIC_SOURCE_MISSING,ACTIVE_SEMANTIC_POLICY_MISSING,{}
public,v10_connector_token_vault,EXCLUDE_SECURITY,SECURITY_CREDENTIALS_AND_SESSIONS,"The reviewed relation contains authentication, credential, session, recovery, signing, or token-vault material and is excluded in full.",staging-schema-inventory.json::public.v10_connector_token_vault; reviewed exact credential identity list,CREDENTIAL_OR_SESSION_MATERIAL,{}
public,v10_learning_feedback,EXCLUDE_SECURITY,ACTIVE_SEMANTIC_POLICY_MISSING,"The relation has a structural tenant path but no active semantic writer or reviewed privacy contract, so export fails closed.",organization-export-semantic-source-index.e1.json::public.v10_learning_feedback ACTIVE_SEMANTIC_SOURCE_MISSING,ACTIVE_SEMANTIC_POLICY_MISSING,{}
public,v10_learning_incidents,EXCLUDE_SECURITY,ACTIVE_SEMANTIC_POLICY_MISSING,"The relation has a structural tenant path but no active semantic writer or reviewed privacy contract, so export fails closed.",organization-export-semantic-source-index.e1.json::public.v10_learning_incidents ACTIVE_SEMANTIC_SOURCE_MISSING,ACTIVE_SEMANTIC_POLICY_MISSING,{}
public,v10_learning_retention_previews,EXCLUDE_SECURITY,ACTIVE_SEMANTIC_POLICY_MISSING,"The relation has a structural tenant path but no active semantic writer or reviewed privacy contract, so export fails closed.",organization-export-semantic-source-index.e1.json::public.v10_learning_retention_previews ACTIVE_SEMANTIC_SOURCE_MISSING,ACTIVE_SEMANTIC_POLICY_MISSING,{}
public,v10_learning_stewardship_queue,EXCLUDE_SECURITY,ACTIVE_SEMANTIC_POLICY_MISSING,"The relation has a structural tenant path but no active semantic writer or reviewed privacy contract, so export fails closed.",organization-export-semantic-source-index.e1.json::public.v10_learning_stewardship_queue ACTIVE_SEMANTIC_SOURCE_MISSING,ACTIVE_SEMANTIC_POLICY_MISSING,{}
public,v10_onboarding_events,EXCLUDE_SECURITY,ACTIVE_SEMANTIC_POLICY_MISSING,"The relation has a structural tenant path but no active semantic writer or reviewed privacy contract, so export fails closed.",organization-export-semantic-source-index.e1.json::public.v10_onboarding_events ACTIVE_SEMANTIC_SOURCE_MISSING,ACTIVE_SEMANTIC_POLICY_MISSING,{}
public,v10_onboarding_sessions,EXCLUDE_SECURITY,ACTIVE_SEMANTIC_POLICY_MISSING,"The relation has a structural tenant path but no active semantic writer or reviewed privacy contract, so export fails closed.",organization-export-semantic-source-index.e1.json::public.v10_onboarding_sessions ACTIVE_SEMANTIC_SOURCE_MISSING,ACTIVE_SEMANTIC_POLICY_MISSING,{}
public,v8_action_proposals,EXPORT,OPERATIONS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/scripts/a11OperatorConsoleRealDbProof.ts:92; SQL_INSERT_INTO server/src/scripts/a11OperatorConsoleRealDbProof.ts:141; SQL_INSERT_INTO server/src/services/v8/executionSpineService.ts:360; SQL_UPDATE server/src/services/v8/executionSpineService.ts:444; SQL_UPDATE server/src/services/v8/executionSpineService.ts:532,,"{""kind"":""FOREIGN_KEY_PATH"",""path"":[{""column"":""execution_run_id"",""parentColumn"":""run_id"",""parentSchema"":""public"",""parentTable"":""v8_execution_runs""}]}"
public,v8_activity_feed,EXPORT,COLLABORATION,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/v8/workspaceCollaborationService.ts:484; SQL_FROM server/src/services/v8/workspaceCollaborationService.ts:512; SQL_FROM server/src/services/v8/workspaceCrossModuleService.ts:385; SQL_FROM server/src/services/v8/workspaceCrossModuleService.ts:395,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,v8_admin_rebind_records,EXPORT,ADMIN_SECURITY,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/v8/pmSyncAuthService.ts:529; SQL_FROM server/src/services/v8/pmSyncAuthService.ts:570,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,v8_admin_surface_ownership,EXPORT,TOOLS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/v8/toolsOrgAdminService.ts:432; SQL_FROM server/src/services/v8/toolsOrgAdminService.ts:460,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,v8_agent_adapter_invocations,EXPORT,OPERATIONS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/scripts/a06AdapterOrchestrationRealDbProof.ts:277; SQL_INSERT_INTO server/src/scripts/a09ReleasedReservationReclaimRealDbProof.ts:24; SQL_INSERT_INTO server/src/services/v8/agentAdapterOrchestratorService.ts:182; SQL_UPDATE server/src/services/v8/agentAdapterOrchestratorService.ts:147; SQL_UPDATE server/src/services/v8/agentAdapterOrchestratorService.ts:164,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,v8_agent_admin_audit_events,EXPORT,SETTINGS,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/v8/agentTenantSettingsService.ts:175; SQL_INSERT_INTO server/src/services/v8/agentTenantSettingsService.ts:286; SQL_FROM server/src/scripts/a06TenantActivationRealDbProof.ts:161,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,v8_agent_branch_tasks,EXPORT,PLATFORM_AI,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/scripts/a04WorkerClaimContextRealDbProof.ts:259; SQL_INSERT_INTO server/src/scripts/a11OperatorConsoleRealDbProof.ts:105; SQL_INSERT_INTO server/src/scripts/a11OperatorConsoleRealDbProof.ts:210; SQL_INSERT_INTO server/src/scripts/a11OperatorConsoleRealDbProof.ts:226; SQL_INSERT_INTO server/src/services/v8/multiAgentWorkManagerService.ts:145,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,v8_agent_canonical_projection_outbox,EXPORT,V8_PLATFORM,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/v8/agentOperatorConsoleService.ts:285; SQL_UPDATE server/src/services/v8/agentOperatorConsoleService.ts:306; SQL_UPDATE server/src/services/v8/agentOperatorConsoleService.ts:310; SQL_FROM server/src/scripts/a11OperatorConsoleRealDbProof.ts:234; SQL_FROM server/src/services/v8/agentOperatorConsoleService.ts:305,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,v8_agent_context_revalidations,EXPORT,V8_PLATFORM,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/v8/agentContextGroundingService.ts:247; SQL_FROM server/src/scripts/a04ContextGroundingRealDbProof.ts:115; SQL_FROM server/src/scripts/a04WorkerClaimContextRealDbProof.ts:284; SQL_FROM server/src/services/v8/agentContextGroundingService.ts:283,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,v8_agent_contradiction_resolutions,EXPORT,V8_PLATFORM,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/v8/multiAgentWorkManagerService.ts:674; SQL_FROM server/src/scripts/a08MultiAgentRealDbProof.ts:220; SQL_FROM server/src/services/v8/multiAgentWorkManagerService.ts:638,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,v8_agent_operator_recovery_events,EXPORT,V8_PLATFORM,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/v8/agentOperatorConsoleService.ts:127; SQL_INSERT_INTO server/src/services/v8/agentOperatorConsoleService.ts:217; SQL_INSERT_INTO server/src/services/v8/agentOperatorConsoleService.ts:256; SQL_INSERT_INTO server/src/services/v8/agentOperatorConsoleService.ts:284; SQL_FROM server/src/scripts/a11OperatorConsoleRealDbProof.ts:156,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,v8_agent_proposal_governance_events,EXPORT,V8_PLATFORM,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/services/v8/agentProposalGovernanceService.ts:502; SQL_FROM server/src/scripts/a05ProposalGovernanceRealDbProof.ts:199; SQL_FROM server/src/services/v8/agentProposalGovernanceService.ts:130,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
public,v8_agent_proposal_scope_reviews,EXPORT,INITIATIVES,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/scripts/t01InitiativeGateDecisionRealDbProof.ts:168; SQL_INSERT_INTO server/src/services/v8/agentProposalGovernanceService.ts:252; SQL_FROM server/src/services/v8/agentProposalGovernanceService.ts:114; SQL_FROM server/src/services/v8/agentProposalGovernanceService.ts:283; SQL_FROM server/src/services/v8/transformationInitiativeTransitionAdapterService.ts:371,,"{""kind"":""FOREIGN_KEY_PATH"",""path"":[{""column"":""proposal_version_id"",""parentColumn"":""proposal_version_id"",""parentSchema"":""public"",""parentTable"":""v8_agent_proposal_versions""}]}"
public,v8_agent_proposal_versions,EXPORT,INITIATIVES,The live schema proves this tenant-owned relation through an exact organization discriminator or foreign-key path.,SQL_INSERT_INTO server/src/scripts/t01InitiativeGateDecisionRealDbProof.ts:166; SQL_INSERT_INTO server/src/services/v8/agentProposalGovernanceService.ts:184; SQL_UPDATE server/src/scripts/t01FinalOutputRealDbProof.ts:571; SQL_UPDATE server/src/scripts/t01InterviewRealDbProof.ts:1495; SQL_UPDATE server/src/services/v8/agentProposalGovernanceService.ts:295,,"{""column"":""organization_id"",""kind"":""DIRECT_COLUMN""}"
